,url,time
467,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.767385
468,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.201624
469,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.45914
470,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.384847
471,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.873428
472,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),11.392128
473,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.99606
474,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.867048
475,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.250384
476,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.513108
477,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.378505
478,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.795104
479,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.870308
480,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.943301
481,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.189513
482,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),10.332343
483,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.034799
484,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.08197
485,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.588502
486,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.026799
487,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.02534
488,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.883756
489,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.958839
490,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.908954
491,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.825358
492,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.414355
493,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.254773
494,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.316953
495,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.601811
496,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.091653
497,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.770028
498,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.417602
499,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.568294
500,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),9.052279
501,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.922335
502,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.195284
503,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.535258
504,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.703607
505,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.058933
506,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.933232
507,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.642519
508,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),10.416119
509,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.18591
510,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.23459
511,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.52402
512,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.708726
513,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.417917
514,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.573992
515,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.681987
516,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.053358
517,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.878744
518,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.093936
519,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),9.263113
520,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.15532
521,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.459326
522,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.345442
523,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.674609
524,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.009194
525,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.429033
526,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),10.388749
527,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.890423
528,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.81675
529,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.906038
530,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.247212
531,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.679777
532,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),9.18925
533,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.170994
534,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),4.996228
535,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.720031
536,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.896857
537,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),10.710828
538,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.183816
539,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),12.931926
540,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.328601
541,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.992117
542,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.813207
543,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.118943
544,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.890368
545,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.10551
546,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.224924
547,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.477596
548,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.933856
549,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.033612
550,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.937918
551,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.425086
552,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),9.451658
553,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.587115
554,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.811761
555,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.365715
556,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.682953
557,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.050638
558,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.7935
559,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.861936
560,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.703992
561,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),9.606715
562,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.330647
563,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.392475
564,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.51025
565,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.927336
566,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.853786
567,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.747076
568,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.086397
569,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.602473
570,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.858825
571,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),10.18934
572,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),9.100178
573,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),10.063066
574,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.548614
575,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.221123
576,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.966638
577,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.351732
578,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.17058
579,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.002703
580,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.552958
581,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.096133
582,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.901517
583,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.098955
584,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.318152
585,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.1101
586,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.588418
587,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),8.233472
588,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),9.867878
589,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.575147
590,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.899002
591,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.92351
592,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.766302
593,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.574349
594,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),10.026282
595,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.287827
596,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),7.416723
597,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.253232
598,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),6.178783
599,http://localhost:5000/vulnerable/1/page?id=SLEEP(0.8),5.72078
